#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
713,El Layali,Barry Can't Swim,2021-07-09,122,55,74,-13,62,3:10,5,54,68,1868,Dance/Electronic
714,Movement 6,Floating Points,2021-03-26,89,26,11,-15,7,8:51,81,49,137,2523,Dance/Electronic
715,Episodes,Mishegas,2018-03-22,170,69,47,-8,28,3:06,1,53,665,1784,Dance/Electronic
716,Keep Shimmering,Tom VR,2021-09-22,81,65,62,-9,5,4:24,20,48,666,9528,Dance/Electronic
717,NO SKIN,Mild Minds,2021-07-07,120,67,43,-7,10,4:38,33,54,138,7979,Dance/Electronic
718,GLY,Catching Flies,2021-04-21,120,56,67,-10,39,3:41,25,58,880,6974,Dance/Electronic
719,Meli (II),Bicep,2022-06-28,127,92,49,-5,22,6:57,4,56,1101,3391,Dance/Electronic
720,Tangerine Sour,Emancipator,2020-11-13,94,57,65,-9,47,4:13,56,53,667,5061,Dance/Electronic
721,Angels,Dark Sky,2017-04-07,92,47,30,-16,7,4:17,79,51,668,3764,Dance/Electronic
722,Lone Raver,Barry Can't Swim,2021-05-14,128,60,73,-13,19,4:17,50,51,573,1723,Dance/Electronic
723,The Letter,Chris Malinchak,2020-11-06,126,62,73,-15,32,3:55,1,51,669,9041,Dance/Electronic
724,Inkeri,Tor,2021-04-30,100,73,66,-11,8,3:23,9,51,670,996,Dance/Electronic
725,Orsay,Catching Flies,2022-06-30,120,57,54,-11,9,4:06,13,50,1485,5413,Dance/Electronic
726,Pastoral,Christian Löffler,2020-11-04,105,19,16,-21,3,3:41,94,50,671,1812,Dance/Electronic
727,Lido,Bicep,2021-01-22,120,34,65,-14,17,3:20,97,50,1552,455,Dance/Electronic
728,Quasar,Gidge,2020-11-06,177,48,45,-9,6,5:52,28,49,672,4523,Dance/Electronic
729,Faisal (London Bridge Station),Fred again..,2022-04-27,184,39,42,-17,19,5:09,96,49,912,1827,Dance/Electronic
730,"8 Hours, Still No Rain",Hosini,2020-10-21,120,21,38,-18,5,3:03,92,49,673,1161,Dance/Electronic
731,Once Around,Cubicolor,2020-02-21,175,16,44,-19,9,3:42,90,48,674,757,Dance/Electronic
732,Dissolve,Liquid Stranger,2016-07-01,105,60,67,-8,10,6:33,2,48,139,9582,Dance/Electronic
733,Wintergreen,Jon Hopkins,2021-04-09,92,16,31,-35,4,3:44,89,48,335,1728,Dance/Electronic
734,Annica,Harlan Silverman,2021-04-16,95,15,24,-19,25,2:55,93,48,675,8187,Dance/Electronic
735,Memory Arc,Rival Consoles,2018-04-13,79,20,13,-21,4,2:13,81,48,140,8226,Dance/Electronic
736,Aquatic Ambience,Funk Fiction,2019-01-15,150,48,65,-9,36,3:14,23,48,676,9481,Dance/Electronic
737,Last Kiss,ARTY,2015-10-09,105,45,64,-15,7,2:46,68,47,1486,7053,Dance/Electronic
738,Claudi,Laurence Guy,2017-07-28,93,30,43,-15,4,2:54,93,47,677,3257,Dance/Electronic
739,Falaise,Floating Points,2019-10-18,143,40,36,-14,4,3:54,43,47,881,7024,Dance/Electronic
740,1st Soundscape,James Blake,2022-05-23,142,3,14,-32,4,3:44,99,47,678,3904,Dance/Electronic
741,And Then You Came,FERR,2020-12-04,144,14,15,-21,3,4:48,93,47,679,5626,Dance/Electronic
742,Feel First Life,Jon Hopkins,2018-05-04,71,9,18,-22,3,5:33,96,47,648,4330,Dance/Electronic
743,cabin,deadmau5,2019-01-25,110,75,58,-9,2,3:21,0,47,1487,1146,Dance/Electronic
744,Parallel 7,Four Tet,2020-12-25,78,49,65,-15,26,5:43,88,46,882,5609,Dance/Electronic
745,Loom (feat. Bonobo),Ólafur Arnalds,2020-10-15,157,18,55,-21,31,3:47,99,46,680,3695,Dance/Electronic
746,Space 1,Nala Sinephro,2021-09-03,114,7,27,-26,4,4:08,97,46,681,4308,Dance/Electronic
747,Dreamer's Wake,Rival Consoles,2018-04-13,113,51,66,-13,10,5:04,61,46,883,8293,Dance/Electronic
748,Sit Around The Fire,Jon Hopkins,2021-09-02,63,23,22,-24,16,8:23,92,46,973,8299,Dance/Electronic
749,FAST LAND,Moderat,2022-02-11,134,59,43,-10,5,3:39,2,45,682,811,Dance/Electronic
750,Closed for Renovations,Pool Boy,2021-08-20,100,44,67,-16,68,2:44,75,45,265,7098,Dance/Electronic
751,Ozu,Gotts Street Park,2021-09-02,92,41,60,-12,23,3:42,89,45,683,4209,Dance/Electronic
752,A Dedication,Tourist,2022-05-20,127,80,70,-9,7,3:48,15,45,684,7484,Dance/Electronic
753,Falling Apart,Leaving Laurel,2021-08-20,115,76,52,-9,19,4:19,6,45,685,742,Dance/Electronic
754,Briefly,Nils Frahm,2022-09-23,158,17,45,-25,7,27:03:00,96,45,686,1547,Dance/Electronic
755,Strength From Inside,Above & Beyond,2019-07-19,91,19,17,-22,6,3:21,86,44,574,1674,Dance/Electronic
756,Quiet Corners Of My Mind,Romare,2022-07-15,158,69,74,-7,51,4:28,17,44,687,6680,Dance/Electronic
757,I Know,TSHA,2021-08-27,115,80,69,-6,17,4:48,10,44,1102,996,Dance/Electronic
758,Transcend,TWO LANES,2021-06-18,180,55,51,-16,16,4:43,60,44,688,8588,Dance/Electronic
759,World Turns,Rival Consoles,2022-10-14,106,42,59,-13,4,5:24,11,44,1488,2374,Dance/Electronic
760,Couch Party,afternoon bike ride,2021-03-26,88,34,68,-11,19,3:08,61,44,689,822,Dance/Electronic
761,Rose's Thorn,TOKiMONSTA,2017-10-06,158,86,54,-5,22,4:25,7,44,1349,5080,Dance/Electronic
762,Una Mattina,Lofi Fruits Music,2021-06-09,160,27,42,-20,7,1:48,86,44,690,3154,Dance/Electronic
763,Subtract,A.L.I.S.O.N,2019-05-31,172,48,55,-11,7,5:11,28,43,691,5206,Dance/Electronic
764,Era - Edit,Jacana People,2021-08-11,127,86,62,-7,34,3:55,2,43,692,4868,Dance/Electronic
765,Gated Area,Pool Boy,2021-09-10,85,33,66,-12,31,3:49,49,43,1351,1403,Dance/Electronic
766,Dust,Sync Zephyr,2021-06-11,86,13,39,-18,16,3:32,98,43,693,1620,Dance/Electronic
767,Gone Fishing,Harris Cole,2020-05-08,100,5,51,-30,5,3:12,84,42,695,7004,Dance/Electronic
768,Scene 2,Gui Boratto,2018-06-15,65,48,45,-12,14,2:53,85,43,696,2879,Dance/Electronic
769,Wake Up - Nuage Remix,Sterling Grove,2021-07-02,119,72,66,-10,46,3:36,0,43,697,4644,Dance/Electronic
770,6000 Ft.,Bonobo,2020-11-13,121,90,66,-9,43,5:36,8,43,1352,407,Dance/Electronic
771,Night Owl,Cihangir Aslan,2021-02-05,194,52,54,-13,18,6:16,88,42,698,4576,Dance/Electronic
772,TIOLI,RONA.,2022-04-21,118,74,62,-7,4,4:39,8,42,699,1536,Dance/Electronic
773,Lone Machine,Yotto,2022-07-11,83,18,16,-19,4,3:37,94,42,1353,8110,Dance/Electronic
774,Bloom,Teset,2021-07-09,125,43,52,-14,22,4:37,63,42,700,7932,Dance/Electronic
775,Aerie,Southern Shores,2020-10-30,102,50,69,-8,52,2:36,9,42,701,7264,Dance/Electronic
776,We Are (우리는),Nosaj Thing,2022-09-07,130,51,69,-13,34,3:46,66,42,266,4677,Dance/Electronic
777,Slow Buchla Sunshine,Above & Beyond,2019-07-19,123,14,17,-22,3,3:52,71,42,1103,4698,Dance/Electronic
778,Passing Trains,George FitzGerald,2018-03-09,122,85,66,-9,8,3:13,3,42,702,4353,Dance/Electronic
779,No Motivation,Flawed Mangoes,2020-11-13,78,65,55,-5,16,4:16,23,42,703,1506,Dance/Electronic
780,XX Intro - Original Mix,Kate Simko,2016-05-06,101,35,59,-17,25,3:07,48,42,704,4933,Dance/Electronic
781,Spike,Max Cooper,2020-10-30,123,72,71,-12,18,7:37,5,42,705,5633,Dance/Electronic
782,In the Hills,Mr. Mitch,2021-03-05,132,53,89,-12,54,4:25,20,41,706,9933,Dance/Electronic
783,Far From Home,Loz Goddard,2020-10-23,124,56,78,-13,32,5:26,81,41,707,7610,Dance/Electronic
784,Music For Psychedelic Therapy - Excerpt,Jon Hopkins,2021-10-14,55,33,6,-16,8,7:07,35,41,1285,5409,Dance/Electronic
785,Signal from the Noise,BADBADNOTGOOD,2021-10-08,120,50,32,-9,14,9:03,53,41,708,8407,Dance/Electronic
786,Surrender Yourself,Lawrence Hart,2021-02-26,123,68,64,-9,7,5:47,8,41,709,9153,Dance/Electronic
787,September Sun,Sol Rising,2021-06-15,100,45,22,-11,5,3:29,86,41,267,2187,Dance/Electronic
788,Flush with Love,Hermitude,2022-05-06,108,58,48,-11,5,4:55,38,41,710,9812,Dance/Electronic
789,When I Look Into Your Eyes,Liam Mour,2021-01-15,175,17,12,-11,7,4:12,45,41,268,359,Dance/Electronic
790,The Daisy,Ross from Friends,2021-08-25,132,61,70,-12,25,5:38,31,41,711,4237,Dance/Electronic
791,Everything All at Once,G Jones,2018-10-26,68,43,29,-11,4,4:28,83,41,1553,7085,Dance/Electronic
792,Cloudy,Daphni,2022-06-30,128,60,86,-9,20,6:52,0,41,712,1431,Dance/Electronic
793,Attila,Mono:Massive,2017-03-15,87,33,81,-8,61,2:28,30,40,713,8793,Dance/Electronic
794,Squarepusher Theme,Squarepusher,1996,167,96,57,-6,54,6:21,3,41,714,6995,Dance/Electronic
795,I Remember Maine,Swardy,2018-07-27,173,11,56,-23,11,2:53,95,40,715,1919,Dance/Electronic
796,Blueberry,Direct,2021-07-02,97,22,78,-10,4,3:33,93,40,716,9800,Dance/Electronic
797,The Ladder,Röyksopp,2022-01-13,105,48,63,-12,30,5:34,55,40,1354,6937,Dance/Electronic
798,Dreaming Of A Better Place,Liam Mour,2021-02-19,143,16,19,-14,11,5:06,89,41,1355,8347,Dance/Electronic
799,Moon In Your Eye,Kaitlyn Aurelia Smith,2022-05-27,92,27,22,-17,4,2:14,95,40,717,9854,Dance/Electronic
800,Runner,Sol Rising,2021-06-15,120,95,65,-9,18,4:27,53,40,1356,4786,Dance/Electronic
801,Half Awake,Joey Pecoraro,2020-10-23,88,62,61,-8,37,3:18,64,40,718,3347,Dance/Electronic
802,Scythe Master,Four Tet,2022-07-14,130,82,64,-9,48,8:00,1,41,1489,9800,Dance/Electronic
803,Luminous Beings,Jon Hopkins,2018-05-04,120,49,65,-16,20,11:51,16,40,1608,6257,Dance/Electronic
804,The Path,Kilig,2021-06-11,99,43,43,-12,17,3:13,19,40,720,5630,Dance/Electronic
805,Signal - Jean-Michel Blais Piano Version,CRi,2021-07-01,125,3,41,-27,8,4:30,99,40,721,565,Dance/Electronic
806,Cool Air,DJ Counselling,2021-04-30,122,68,76,-9,22,4:31,21,40,722,2793,Dance/Electronic
807,Warming Up,Galcher Lustwerk,2021-02-05,121,42,79,-15,75,3:36,16,40,723,9570,Dance/Electronic
808,MEGAZORD,GRiZ,2022-11-11,170,100,54,0,43,2:44,29,53,1587,2711,Dance/Electronic
809,Invane,Spag Heddy,2022-10-13,140,91,62,-1,17,3:43,1,43,724,1166,Dance/Electronic
810,Do It To It - Subtronics Remix,ACRAZE,2022-04-15,72,93,71,-2,54,2:27,4,51,1490,2357,Dance/Electronic
811,Cheatcode,Black Tiger Sex Machine,2021-12-03,150,93,47,-2,14,3:07,1,50,415,2434,Dance/Electronic
812,Our Fire,Excision,2022-01-13,75,74,39,-2,7,4:19,3,50,823,1817,Dance/Electronic
813,Ground Shake,Crankdat,2022-10-07,145,98,63,-2,21,3:05,0,49,1104,4979,Dance/Electronic
814,Masquerade,Kai Wachi,2022-11-11,128,74,46,-3,12,4:19,1,50,649,3883,Dance/Electronic
815,Valley Of Violence,Zomboy,2021-12-17,95,97,38,-3,14,3:58,0,49,416,2227,Dance/Electronic
816,Way Up,Borgore,2022-10-21,75,89,63,-1,40,3:32,39,48,725,2988,Dance/Electronic
817,Restraint,Wooli,2022-10-21,147,96,70,0,31,2:24,7,48,69,4925,Dance/Electronic
818,Obsidian Vortex,ATLiens,2022-09-16,142,99,74,-3,19,2:42,6,49,726,2248,Dance/Electronic
819,Dimension,Excision,2022-03-16,150,93,40,-1,23,2:39,0,48,1222,8424,Dance/Electronic
820,Moshpit,NITTI,2021-09-24,75,92,62,0,46,2:58,1,47,727,8072,Dance/Electronic
821,Final Boss - Modestep Remix,Naeleck,2022-08-12,145,84,56,0,45,3:15,4,47,728,599,Dance/Electronic
822,Dead Man Walking,Zomboy,2022-07-22,150,96,46,-3,5,4:47,0,48,824,5405,Dance/Electronic
823,Out Of My Head,Black Tiger Sex Machine,2022-06-24,170,66,37,-3,8,2:44,4,46,825,3505,Dance/Electronic
824,Mitosis,Ganja White Night,2022-07-01,140,92,64,-2,21,4:00,0,46,1357,9422,Dance/Electronic
825,Don’t Look Down (feat. Linney),MitiS,2022-09-16,150,78,48,-6,18,4:03,2,46,270,1721,Dance/Electronic
826,Blindfold,Dirtyphonics,2021-12-10,150,100,50,-2,48,2:38,0,45,729,3873,Dance/Electronic
827,CAKE SHAKE,Oski,2022-06-03,90,97,65,0,36,2:36,0,45,141,9856,Dance/Electronic
828,Better Off Alone,Kai Wachi,2021-09-01,150,78,54,-3,18,4:52,5,45,974,7150,Dance/Electronic
829,Last One Standing - Ace Aura Remix,Zomboy,2022-10-27,145,96,60,-2,38,3:53,2,45,1223,2436,Dance/Electronic
830,Sleep (with Calcium),Sullivan King,2022-06-16,74,88,36,-1,14,3:35,0,45,730,901,Dance/Electronic
831,Backbreaker,FREAKY,2022-02-16,111,96,42,0,4,3:09,1,44,731,9361,Dance/Electronic
832,Mitosis,Blanke,2021-11-19,142,78,58,-5,23,3:43,0,44,545,6338,Dance/Electronic
833,This Could Be Us,Virtual Riot,2021-07-30,150,90,53,-4,42,5:08,0,44,732,5417,Dance/Electronic
834,Teardrop,NGHTMRE,2022-09-08,160,88,51,-6,24,4:49,0,44,1298,6914,Dance/Electronic
835,Crash Landing,Barely Alive,2022-11-11,140,94,56,-3,26,3:13,0,44,271,4257,Dance/Electronic
836,NOSEBLEED,PEEKABOO,2021-12-03,140,93,56,-3,7,3:46,12,43,575,4520,Dance/Electronic
837,Bussin Bussin (feat. JV Rhymes),Riot Ten,2022-03-04,145,93,68,-6,35,3:34,0,43,272,4310,Dance/Electronic
838,Kill The Machine (feat. Bad/Love),Lucille Croft,2022-01-27,177,98,45,-6,45,3:16,0,43,1358,940,Dance/Electronic
839,Walk Me Home - Blanke Remix,Said The Sky,2022-04-22,170,80,47,-3,24,5:04,9,43,273,2867,Dance/Electronic
840,Alive - 12th Planet Remix,Zeds Dead,2021-10-29,75,92,31,-4,12,2:40,1,42,1554,8115,Dance/Electronic
841,Mind & Body,Zingara,2022-03-15,130,90,75,-6,25,2:35,3,42,1359,2078,Dance/Electronic
842,Own The Night,Riot Ten,2022-04-22,150,91,58,-4,37,3:00,1,42,1360,9219,Dance/Electronic
843,Transmutation Sequence,SVDDEN DEATH,2021-10-15,140,93,66,-2,11,3:48,29,41,274,6008,Dance/Electronic
844,Shimmer,Oski,2021-11-19,72,87,62,-3,76,3:26,16,41,884,8378,Dance/Electronic
845,GIGACHAD,Kai Wachi,2022-02-23,140,95,64,-1,33,3:32,0,41,1286,6693,Dance/Electronic
846,The Way Out (feat. Bertie Scott),Egzod,2022-09-23,160,89,46,-5,26,3:04,0,41,885,3920,Dance/Electronic
847,BURN IT DOWN,Kayzo,2022-06-24,128,99,56,0,14,2:47,0,41,733,9738,Dance/Electronic
848,Shank,RIOT,2022-08-12,145,84,78,-2,54,4:24,0,41,70,1984,Dance/Electronic
849,Double Dipping,Hairitage,2021-11-05,75,99,51,0,20,2:53,11,40,275,2414,Dance/Electronic
850,Protocol,Dion Timmer,2022-09-16,150,86,27,-3,11,3:05,0,40,142,6132,Dance/Electronic
851,Ragnarok,Kompany,2022-04-07,75,95,47,-1,22,4:10,1,40,276,3695,Dance/Electronic
852,Flatlined,Zomboy,2022-05-13,75,97,48,-2,28,4:51,0,40,1588,1170,Dance/Electronic
853,Dawn Of The Dead - Radio Edit,Soltan,2022-04-01,150,96,38,-2,23,3:42,0,40,734,1603,Dance/Electronic
854,Sharp Shooter,RIOT,2022-09-30,174,86,61,-1,54,3:43,1,40,576,9718,Dance/Electronic
855,Silver,Boogie T,2022-08-05,140,66,53,-8,44,3:48,2,40,735,1680,Dance/Electronic
856,Premier League,MUERTE,2022-09-30,145,90,60,-1,22,3:20,23,40,736,6664,Dance/Electronic
857,Faded,Zannen,2021-12-29,150,96,71,-2,65,2:56,1,39,737,7398,Dance/Electronic
858,All Your Lies,Kai Wachi,2022-04-15,140,78,41,-5,15,3:43,13,40,1609,3223,Dance/Electronic
859,HARD HEADZ,GRAVEDGR,2022-11-11,155,90,60,-3,17,4:14,3,40,738,1703,Dance/Electronic
860,Lore,Flux Pavilion,2022-04-21,76,91,46,-2,28,3:40,0,39,1361,7641,Dance/Electronic
861,The Depths,Dion Timmer,2022-10-26,75,87,41,-2,7,4:07,19,39,886,1019,Dance/Electronic
862,Holla,Liquid Stranger,2022-02-11,95,55,89,-5,28,3:02,0,39,887,6254,Dance/Electronic
863,Level,Ace Aura,2022-04-14,150,98,74,-2,14,2:40,4,39,1105,1121,Dance/Electronic
864,DIFFRENT,BLVK JVCK,2022-02-04,150,76,74,-4,46,3:06,7,39,1362,4629,Dance/Electronic
865,The Uncrowned King,Hairitage,2022-10-28,150,98,61,-1,54,3:41,1,39,1363,8463,Dance/Electronic
866,Street - PEEKABOO Remix,NGHTMRE,2022-02-18,145,94,58,-4,3,4:12,1,39,1615,7909,Dance/Electronic
867,Carbonara,Pixel Terror,2021-11-15,150,97,60,-3,44,2:53,0,39,739,9371,Dance/Electronic
868,FUNNYFACE,Leotrix,2022-04-07,145,79,64,-8,14,3:05,0,38,740,5379,Dance/Electronic
869,Secrecy,PEEKABOO,2022-07-29,140,77,72,-5,56,3:08,0,38,1106,8550,Dance/Electronic
870,Fire Dance,Mersiv,2021-10-22,140,93,49,-4,50,2:38,1,38,741,9394,Dance/Electronic
871,Habitat,12th Planet,2021-07-16,75,94,53,-3,22,2:42,1,38,742,4563,Dance/Electronic
872,Power Alliance,Barely Alive,2022-03-09,150,94,56,-1,8,3:06,0,38,1364,2638,Dance/Electronic
873,Take A Trip,Liquid Stranger,2022-04-15,140,90,65,-4,24,4:23,0,38,1491,8245,Dance/Electronic
874,Cheatcode - Jessica Audiffred Remix,Black Tiger Sex Machine,2022-07-28,75,94,59,0,9,3:22,0,38,1224,1226,Dance/Electronic
875,Fight Milk,Wooli,2021-12-03,150,93,48,-3,4,3:12,2,38,577,4027,Dance/Electronic
876,Parachute,HALIENE,2022-06-03,140,75,47,-6,19,3:52,12,38,888,5739,Dance/Electronic
877,Thirst For Revenge,SVDDEN DEATH,2022-03-18,140,86,46,-1,17,4:53,18,37,1365,8976,Dance/Electronic
878,Someone Else,Bear Grillz,2022-09-29,145,91,53,-2,20,3:29,4,37,889,2170,Dance/Electronic
879,Raveyard,Hi I'm Ghost,2022-03-18,145,99,58,-3,14,2:31,0,37,743,7081,Dance/Electronic
880,Discovery,Hamdi,2022-09-14,140,84,78,-7,14,4:21,6,37,744,9379,Dance/Electronic
881,Riding,Jessica Audiffred,2022-05-13,140,92,41,-2,33,3:34,1,37,745,6360,Dance/Electronic
882,LOST IN YOU,Monxx,2022-06-14,75,93,62,-1,29,3:35,9,37,746,4475,Dance/Electronic
883,No Rules,Tisoki,2022-10-14,150,99,68,-1,76,2:10,12,37,277,4176,Dance/Electronic
884,Addicted 2 U,Oddprophet,2022-03-11,145,93,37,-3,15,4:56,1,37,278,3959,Dance/Electronic
885,After Midnight,Slushii,2022-01-20,140,97,42,-2,28,2:59,5,37,826,7762,Dance/Electronic
886,Resonate,Jkyl & Hyde,2022-03-02,142,76,80,-3,13,3:03,0,37,747,6306,Dance/Electronic
887,Prayers,Black Tiger Sex Machine,2022-01-12,140,89,56,-3,15,3:21,2,36,1589,3737,Dance/Electronic
888,Say It,Ace Aura,2022-11-10,150,98,70,-1,11,3:04,1,37,1555,4453,Dance/Electronic
889,STEP UP,SuperAve.,2022-08-03,178,97,38,-2,22,3:01,0,36,748,7988,Dance/Electronic
890,Never Let Go,Dion Timmer,2022-08-26,140,88,52,-3,16,3:01,42,36,1492,5030,Dance/Electronic
891,MOSH,Perry Wayne,2022-04-01,140,95,38,-3,10,3:15,0,36,749,4528,Dance/Electronic
892,Angels & Blindfolds,Oddprophet,2022-01-28,150,99,50,-1,33,4:13,0,37,1366,5899,Dance/Electronic
893,2Nite,Slippy,2022-10-24,150,95,60,-2,4,3:47,0,36,750,6917,Dance/Electronic
894,In My Soul,SNAILS,2022-10-21,150,95,44,-2,41,3:00,9,35,279,1415,Dance/Electronic
895,Revolution - Crankdat Remix,Ray Volpe,2022-03-04,75,91,61,-3,22,3:39,0,36,1493,515,Dance/Electronic
896,KEEP U SAFE,MUST DIE!,2022-10-14,147,93,64,-1,25,3:40,1,35,751,580,Dance/Electronic
897,Addicted,Whales,2022-11-10,150,90,63,-1,68,2:50,0,36,280,5781,Dance/Electronic
898,Oldskool,Crankdat,2022-01-21,140,99,52,-3,8,3:39,0,35,1556,5713,Dance/Electronic
899,Enigma,Oski,2022-11-11,140,95,53,-2,13,3:02,0,36,1494,5618,Dance/Electronic
900,Arabian Knights,RIOT,2022-06-17,151,92,57,-2,46,3:06,0,35,1107,2145,Dance/Electronic
901,The Takeover,Chime,2022-07-29,145,85,49,-4,33,3:40,1,34,752,4546,Dance/Electronic
902,Wasted,eugene,2021-07-21,140,89,64,-2,19,3:53,19,34,753,679,Dance/Electronic
903,Something Real,Bear Grillz,2022-06-24,150,98,60,-1,59,3:06,1,34,1495,9914,Dance/Electronic
904,Satellite,SNAILS,2022-07-20,180,93,38,-2,33,3:46,3,35,1367,2826,Dance/Electronic
905,Hurt,Heyz,2022-09-28,150,94,35,-2,34,4:16,0,34,754,5231,Dance/Electronic
906,Give It To Me - Full Vocal Mix,Matt Sassari,2021-10-22,126,87,87,-6,73,1:43,0,81,417,7529,Dance/Electronic
907,Kernkraft 400 (A Better Day),Topic,2022-06-17,126,73,62,-6,40,2:46,18,80,755,1965,Dance/Electronic
908,Do It Better (feat. Zoe Wees),Felix Jaehn,2022-05-27,122,80,68,-5,41,2:50,8,75,1496,9404,Dance/Electronic
909,Hot In It,Tiësto,2022-06-30,123,84,75,-5,72,2:10,0,82,462,6663,Dance/Electronic
910,Jungle,Fred again..,2022-06-29,134,73,67,-8,40,3:19,1,71,1080,6517,Dance/Electronic
911,Move Your Body,Öwnboss,2021-10-29,125,82,85,-5,25,2:37,2,81,1368,4730,Dance/Electronic
912,Everything Goes On,Porter Robinson,2022-07-14,157,65,55,-7,32,3:23,2,71,756,5489,Dance/Electronic
913,Belly Dancer,Imanbek,2022-02-18,122,80,85,-5,42,2:31,6,85,757,336,Dance/Electronic
914,The Drop,Dimitri Vegas,2022-06-24,122,84,87,-5,72,2:02,1,70,758,8303,Dance/Electronic
915,LOW,Oliver Heldens,2022-06-10,126,81,68,-6,27,3:23,0,61,1497,5327,Dance/Electronic
916,Call Me (with R3HAB & Timmy Trumpet),Gabry Ponte,2022-01-14,107,96,40,-4,27,2:58,1,70,143,9469,Dance/Electronic
917,Escape (feat. Hayla),Kx5,2022-03-11,126,80,66,-7,15,4:00,18,72,1498,2769,Dance/Electronic
918,Hallucination,Regard,2022-02-18,123,79,69,-5,67,2:55,1,72,890,6033,Dance/Electronic
919,Questions,Lost Frequencies,2022-06-03,124,71,60,-7,52,2:57,41,74,281,4207,Dance/Electronic
920,No One Dies From Love,Tove Lo,2022-05-03,121,80,65,-7,35,3:06,7,68,28,2122,Dance/Electronic
921,Highest Building (feat. Oklou),Flume,2022-05-20,74,68,41,-3,51,3:37,41,58,282,4601,Dance/Electronic
922,Crazy What Love Can Do,David Guetta,2022-04-08,123,71,60,-4,46,2:50,3,82,650,8827,Dance/Electronic
923,Follow,Martin Garrix,2022-03-25,127,78,59,-6,20,3:41,3,66,827,4116,Dance/Electronic
924,Potion (with Dua Lipa & Young Thug),Calvin Harris,2022-05-27,100,70,82,-5,76,3:34,16,77,891,1753,Dance/Electronic
925,The Last Goodbye (feat. Bettye LaVette),ODESZA,2022-02-08,115,92,67,-3,15,5:59,1,70,418,4481,Dance/Electronic
926,LET’S DO IT AGAIN - Radio Edit,Jamie xx,2022-04-12,124,84,66,-7,30,3:45,24,61,1369,7883,Dance/Electronic
927,Down Under (feat. Colin Hay),Luude,2021-11-19,172,86,31,-4,4,2:39,1,70,1370,1148,Dance/Electronic
928,go - goddard. Remix,Cat Burns,2022-03-25,90,69,73,-7,5,3:13,22,70,759,2166,Dance/Electronic
929,Where Are You Now,Lost Frequencies,2021-07-30,121,64,67,-8,26,2:28,52,87,1371,1414,Dance/Electronic
930,Don't Forget My Love,Diplo,2022-02-11,121,87,64,-6,25,3:19,2,64,892,571,Dance/Electronic
931,CTRL + ALT + DEL,Rêve,2021-09-17,120,76,78,-6,87,2:33,4,68,760,4061,Dance/Electronic
932,My Heart Goes (La Di Da) (feat. Topic),Becky Hill,2021-08-24,124,78,70,-6,46,2:29,2,73,893,5920,Dance/Electronic
933,Melody,Sigala,2022-01-21,123,91,63,-3,53,2:47,2,74,1108,8981,Dance/Electronic
934,Thunder,Gabry Ponte,2021-05-07,101,90,67,-5,40,2:40,3,79,894,3928,Dance/Electronic
935,365 (Thr33 6ix 5ive),HoneyLuv,2022-04-22,124,96,79,-5,80,2:31,1,61,761,7202,Dance/Electronic
936,Signals,Regard,2021-10-29,120,76,74,-5,59,2:48,42,65,1499,4604,Dance/Electronic
937,Dopamine (feat. Eyelar),Purple Disco Machine,2021-10-15,118,81,69,-5,87,3:37,5,52,1372,8652,Dance/Electronic
938,Tell It To My Heart,MEDUZA,2021-10-29,124,72,54,-7,49,2:46,3,74,1109,9803,Dance/Electronic
939,Rampampam,Minelli,2021-06-18,118,65,80,-6,44,3:20,24,68,762,4668,Dance/Electronic
940,Pepas,Farruko,2021-06-24,130,77,76,-4,44,4:47,1,84,895,9583,Dance/Electronic
941,Sun Came Up,Sofi Tukker,2021-09-02,124,63,67,-7,39,3:23,2,62,1500,8415,Dance/Electronic
942,In Da Getto,J Balvin,2021-07-02,127,72,92,-3,63,2:11,3,74,763,8159,Dance/Electronic
943,Talamanca,BURNS,2021-06-25,126,77,68,-7,53,3:07,10,65,764,1656,Dance/Electronic
944,Hold Me Closer,Elton John,2022-08-26,126,75,67,-5,49,3:22,7,87,1373,8434,Dance/Electronic
945,Moving All Around (Jumpin') (feat. Kim English),Schak,2022-10-21,135,98,76,-4,58,3:09,0,67,765,2670,Dance/Electronic
946,The Motto,Tiësto,2021-11-04,118,76,75,-5,46,2:45,3,84,694,5522,Dance/Electronic
947,Don't Be Shy,Tiësto,2021-08-12,120,79,77,-4,51,2:21,20,83,925,2463,Dance/Electronic
948,Moth To A Flame (with The Weeknd),Swedish House Mafia,2022-04-15,120,66,55,-7,11,3:54,0,81,578,4198,Dance/Electronic
949,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,2021-01-15,123,86,82,-3,80,2:49,1,80,766,6606,Dance/Electronic
950,Love Tonight - David Guetta Remix Edit,Shouse,2021-06-11,126,99,62,-4,3,2:38,2,80,896,4919,Dance/Electronic
951,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,2021-08-13,124,83,79,-4,80,2:43,2,79,1110,7776,Dance/Electronic
952,Remember,Becky Hill,2021-06-18,124,86,61,-3,35,2:41,4,79,1501,1171,Dance/Electronic
953,Rasputin,Majestic,2021-02-26,128,91,76,-3,66,3:06,0,79,1374,9504,Dance/Electronic
954,When I’m Gone (with Katy Perry),Alesso,2021-12-29,125,89,69,-4,62,2:41,3,78,1111,876,Dance/Electronic
